"id","uid","available_power","total_runtime","utilized_power","water_yield","created_at"
"440","865357060805486","1439","345","23","60375","2025-08-03 00:00:09"
"441","865357060805619","322","322","100","56350","2025-08-03 00:00:10"
"442","865357060805288","1439","800","55","140000","2025-08-03 00:00:10"
"443","865357060804927","1440","0","0","0","2025-08-03 00:00:10"
"444","865357060803895","1439","159","11","27825","2025-08-03 00:00:10"
"445","865357060804950","1440","42","2","7350","2025-08-03 00:00:11"
"446","865357060805072","408","4","0","700","2025-08-03 00:00:11"
"447","865357060803838","257","98","38","17150","2025-08-03 00:00:11"
"448","865357060805981","172","2","1","350","2025-08-03 00:00:12"
"449","865357062790405","1439","955","66","167125","2025-08-03 00:00:12"
"450","865357060806187","230","87","37","15225","2025-08-03 00:00:12"
"451","865357060805585","1440","1","0","175","2025-08-03 00:00:12"
"452","865357060804216","289","289","100","50575","2025-08-03 00:00:13"
"453","865357060805205","330","330","100","57750","2025-08-03 00:00:13"
"454","865357062790884","1440","0","0","0","2025-08-03 00:00:13"
"455","865357062793227","459","459","100","80325","2025-08-03 00:00:14"
"456","865357060804083","303","0","0","0","2025-08-03 00:00:14"
"457","865357060804554","1440","503","34","88025","2025-08-03 00:00:15"
"458","865357060803796","1440","127","8","22225","2025-08-03 00:00:15"
"459","865357060805254","1440","187","12","32725","2025-08-03 00:00:15"
"460","865357060806146","1440","0","0","0","2025-08-03 00:00:15"
"461","865357060804091","1440","0","0","0","2025-08-03 00:00:15"
"462","865357060805999","1440","15","1","2625","2025-08-03 00:00:15"
"463","865357060803911","529","529","100","92575","2025-08-03 00:00:15"
"464","865357060804133","1440","315","21","55125","2025-08-03 00:00:15"
"465","865357060804737","1125","122","10","21350","2025-08-03 05:42:47"
"466","865357060805775","292","292","100","51100","2025-08-03 06:59:17"
"467","865357060805635","753","753","100","131775","2025-08-03 07:16:31"
"468","865357060805809","466","466","100","81550","2025-08-03 07:24:56"
"469","865357060805874","701","359","51","62825","2025-08-03 08:18:33"
"470","865357062789472","149","149","100","26075","2025-08-03 12:57:58"
"471","865357060804661","198","197","99","34475","2025-08-03 18:24:21"
"472","865357060806120","893","135","15","23625","2025-08-04 00:00:00"
"473","865357060805080","1440","83","5","14525","2025-08-04 00:00:00"
"474","865357060803879","637","214","33","37450","2025-08-04 00:00:01"
"475","865357060804000","317","159","50","27825","2025-08-04 00:00:01"
"476","865357060805981","767","172","22","30100","2025-08-04 00:00:01"
"477","865357060806005","1439","0","0","0","2025-08-04 00:00:01"
"478","865357060804497","686","2","0","350","2025-08-04 00:00:02"
"479","865357060804950","1439","374","25","65450","2025-08-04 00:00:02"
"480","865357060805304","1440","0","0","0","2025-08-04 00:00:03"
"481","865357060803895","1439","152","10","26600","2025-08-04 00:00:03"
"482","865357060805023","1439","597","41","104475","2025-08-04 00:00:03"
"483","865357060804984","397","83","20","14525","2025-08-04 00:00:03"
"484","865357060804836","1439","1439","100","251825","2025-08-04 00:00:03"
"485","865357060803796","976","5","0","875","2025-08-04 00:00:03"
"486","865357060805205","655","0","0","0","2025-08-04 00:00:04"
"487","865357060804489","397","64","16","11200","2025-08-04 00:00:04"
"488","865357060806096","317","162","51","28350","2025-08-04 00:00:05"
"489","865357060805015","830","260","31","45500","2025-08-04 00:00:06"
"490","865357060806070","931","386","41","67550","2025-08-04 00:00:06"
"491","865357060804588","928","0","0","0","2025-08-04 00:00:06"
"492","865357060804794","1440","85","5","14875","2025-08-04 00:00:07"
"493","865357062790884","975","302","30","52850","2025-08-04 00:00:07"
"494","865357060806021","929","0","0","0","2025-08-04 00:00:07"
"495","865357060805825","523","134","25","23450","2025-08-04 00:00:07"
"496","865357060804083","1439","0","0","0","2025-08-04 00:00:07"
"497","865357060805197","1438","1131","78","197925","2025-08-04 00:00:07"
"498","865357062793227","495","495","100","86625","2025-08-04 00:00:08"
"499","865357060804091","976","0","0","0","2025-08-04 00:00:08"
"500","865357060805999","1439","1235","85","216125","2025-08-04 00:00:08"
"501","865357062793300","1440","543","37","95025","2025-08-04 00:00:08"
"502","865357060806112","1439","364","25","63700","2025-08-04 00:00:08"
"503","865357060806187","443","94","21","16450","2025-08-04 00:00:08"
"504","865357060803747","929","19","2","3325","2025-08-04 00:00:09"
"505","865357060803820","1440","351","24","451035","2025-08-04 00:00:09"
"506","865357060805544","976","340","34","59500","2025-08-04 00:00:09"
"507","865357060804216","1439","327","22","57225","2025-08-04 00:00:09"
"508","865357060805411","1440","0","0","0","2025-08-04 00:00:09"
"509","865357060805437","179","0","0","0","2025-08-04 00:00:10"
"510","865357060804927","976","302","30","52850","2025-08-04 00:00:10"
"511","865357060804547","1440","0","0","0","2025-08-04 00:00:10"
"512","865357060804893","614","52","8","9100","2025-08-04 00:00:10"
"513","865357060803721","568","0","0","0","2025-08-04 00:00:10"
"514","865357060805619","881","148","16","25900","2025-08-04 00:00:11"
"515","865357060804638","986","3","0","525","2025-08-04 00:00:11"
"516","865357060803978","1440","45","3","7875","2025-08-04 00:00:12"
"517","865357062790512","834","255","30","44625","2025-08-04 00:00:12"
"518","865357060803911","1439","655","45","114625","2025-08-04 00:00:12"
"519","865357060805585","976","0","0","0","2025-08-04 00:00:12"
"520","865357060803838","397","98","24","17150","2025-08-04 00:00:12"
"521","865357060805288","1440","594","41","103950","2025-08-04 00:00:13"
"522","865357060805817","1440","0","0","0","2025-08-04 00:00:13"
"523","865357060804786","976","36","3","6300","2025-08-04 00:00:14"
"524","865357060804034","976","0","0","0","2025-08-04 00:00:14"
"525","865357060804133","1439","340","23","59500","2025-08-04 00:00:14"
"526","865357062793631","640","60","9","10500","2025-08-04 00:00:14"
"527","865357060805254","443","259","58","45325","2025-08-04 00:00:14"
"528","865357060804919","1440","849","58","148575","2025-08-04 00:00:14"
"529","865357060804463","496","496","100","86800","2025-08-04 00:00:14"
"530","865357060805486","976","296","30","51800","2025-08-04 00:00:15"
"531","865357060805874","941","398","42","69650","2025-08-04 00:00:15"
"532","865357060804125","672","2","0","350","2025-08-04 00:00:15"
"533","865357062790405","1440","1440","100","252000","2025-08-04 00:00:15"
"534","865357060805429","1440","707","49","123725","2025-08-04 00:00:15"
"535","865357060805072","929","0","0","0","2025-08-04 00:00:15"
"536","865357060804604","824","271","32","47425","2025-08-04 00:00:15"
"537","865357060804554","1440","463","32","81025","2025-08-04 00:00:16"
"538","865357060806146","1440","0","0","0","2025-08-04 00:00:16"
"539","865357060804737","1428","930","65","162750","2025-08-04 05:30:53"
"540","865357060806153","193","193","100","33775","2025-08-04 06:16:01"
"541","865357060804661","258","258","100","45150","2025-08-04 06:34:04"
"542","865357060805635","705","705","100","123375","2025-08-04 06:41:43"
"543","865357060805775","215","215","100","37625","2025-08-04 07:48:21"
"544","865357060805429","1439","988","68","172900","2025-08-05 00:00:00"
"545","865357060805205","784","0","0","0","2025-08-05 00:00:00"
"546","865357060804836","1439","1000","69","175000","2025-08-05 00:00:00"
"547","865357060804489","1439","86","5","15050","2025-08-05 00:00:01"
"548","865357062793227","593","593","100","103775","2025-08-05 00:00:02"
"549","865357060805999","1439","0","0","0","2025-08-05 00:00:02"
"550","865357060804919","1439","827","57","144725","2025-08-05 00:00:02"
"551","865357060803895","1440","0","0","0","2025-08-05 00:00:03"
"552","865357062790512","1439","549","38","96075","2025-08-05 00:00:03"
"553","865357060805023","1440","0","0","0","2025-08-05 00:00:03"
"554","865357062793300","1439","553","38","96775","2025-08-05 00:00:03"
"555","865357060804133","1439","331","23","57925","2025-08-05 00:00:03"
"556","865357060805437","208","0","0","0","2025-08-05 00:00:03"
"557","865357060804869","200","32","16","5600","2025-08-05 00:00:04"
"558","865357060806021","290","1","0","175","2025-08-05 00:00:04"
"559","865357060805080","1440","75","5","13125","2025-08-05 00:00:04"
"560","865357060806005","1440","0","0","0","2025-08-05 00:00:04"
"561","865357060805635","1038","1037","99","181475","2025-08-05 00:00:04"
"562","865357060806096","1096","128","11","22400","2025-08-05 00:00:04"
"563","865357060804547","1439","0","0","0","2025-08-05 00:00:05"
"564","865357060804729","457","1","0","175","2025-08-05 00:00:05"
"565","865357060805981","1161","123","10","21525","2025-08-05 00:00:05"
"566","865357060806187","1439","94","6","16450","2025-08-05 00:00:06"
"567","865357060805304","1440","0","0","0","2025-08-05 00:00:06"
"568","865357060804273","424","0","0","0","2025-08-05 00:00:06"
"569","865357060805288","1439","892","61","156100","2025-08-05 00:00:06"
"570","865357060804554","1439","443","30","77525","2025-08-05 00:00:07"
"571","865357060805619","1439","222","15","38850","2025-08-05 00:00:07"
"572","865357060804927","1439","189","13","33075","2025-08-05 00:00:07"
"573","865357060803986","441","0","0","0","2025-08-05 00:00:07"
"574","865357060804950","1440","171","11","29925","2025-08-05 00:00:07"
"575","865357062790405","1439","1439","100","251825","2025-08-05 00:00:07"
"576","865357060803820","363","363","100","466455","2025-08-05 00:00:07"
"577","865357060804216","1439","616","42","107800","2025-08-05 00:00:08"
"578","865357060805015","1440","611","42","106925","2025-08-05 00:00:08"
"579","865357060804604","1439","476","33","83300","2025-08-05 00:00:08"
"580","865357062791338","809","454","56","79450","2025-08-05 00:00:08"
"581","865357060805817","1439","0","0","0","2025-08-05 00:00:08"
"582","865357060804984","1440","0","0","0","2025-08-05 00:00:08"
"583","865357060805197","1381","77","5","13475","2025-08-05 00:00:08"
"584","865357060803838","1439","96","6","16800","2025-08-05 00:00:08"
"585","865357060804794","1440","583","40","102025","2025-08-05 00:00:09"
"586","865357060803721","645","93","14","16275","2025-08-05 00:00:09"
"587","865357060803762","506","0","0","0","2025-08-05 00:00:09"
"588","865357060806112","1440","327","22","57225","2025-08-05 00:00:10"
"589","865357060804083","1440","2","0","350","2025-08-05 00:00:10"
"590","865357060805650","831","469","56","82075","2025-08-05 00:00:10"
"591","865357060804588","1440","0","0","0","2025-08-05 00:00:10"
"592","865357060805585","1439","0","0","0","2025-08-05 00:00:10"
"593","865357060804125","200","0","0","0","2025-08-05 00:00:10"
"594","865357060804380","522","519","99","90825","2025-08-05 00:00:10"
"595","865357060804786","1439","21","1","3675","2025-08-05 00:00:10"
"596","865357060805254","1439","266","18","46550","2025-08-05 00:00:11"
"597","865357060804463","656","1","0","175","2025-08-05 00:00:11"
"598","865357060806120","645","148","22","25900","2025-08-05 00:00:11"
"599","865357060804497","1440","0","0","0","2025-08-05 00:00:11"
"600","865357060804000","1096","129","11","22575","2025-08-05 00:00:11"
"601","865357060804091","1440","153","10","26775","2025-08-05 00:00:11"
"602","865357062795909","410","287","70","50225","2025-08-05 00:00:12"
"603","865357060803796","1440","306","21","53550","2025-08-05 00:00:12"
"604","865357060805072","1439","0","0","0","2025-08-05 00:00:12"
"605","865357060804893","645","117","18","20475","2025-08-05 00:00:12"
"606","865357060805544","1440","65","4","11375","2025-08-05 00:00:12"
"607","865357060804034","1439","339","23","59325","2025-08-05 00:00:12"
"608","865357062793631","201","114","56","19950","2025-08-05 00:00:13"
"609","865357060805486","1439","306","21","53550","2025-08-05 00:00:13"
"610","865357062791692","765","2","0","350","2025-08-05 00:00:13"
"611","865357060805411","1440","4","0","700","2025-08-05 00:00:13"
"612","865357060803911","675","675","100","118125","2025-08-05 00:00:13"
"613","865357062790884","1440","351","24","61425","2025-08-05 00:00:14"
"614","865357060805874","1439","424","29","74200","2025-08-05 00:00:14"
"615","865357060803978","586","80","13","14000","2025-08-05 00:00:14"
"616","865357060804240","703","519","73","90825","2025-08-05 00:00:14"
"617","865357060805825","862","69","8","12075","2025-08-05 00:00:14"
"618","865357060803747","1440","58","4","10150","2025-08-05 00:00:15"
"619","865357060804299","688","34","4","5950","2025-08-05 00:00:15"
"620","865357060804455","762","730","95","127750","2025-08-05 00:00:15"
"621","865357060806070","1440","423","29","74025","2025-08-05 00:00:16"
"622","865357060806153","526","158","30","27650","2025-08-05 06:32:31"
"623","865357060804661","386","386","100","67550","2025-08-05 06:39:15"
"624","865357060804737","1539","1539","100","269325","2025-08-05 07:10:31"
"625","865357060803879","425","425","100","74375","2025-08-05 07:25:09"
"626","865357060805775","157","140","89","24500","2025-08-05 07:27:30"
"627","865357060805460","354","113","31","19775","2025-08-05 07:51:57"
"628","865357062791593","14","14","100","2450","2025-08-05 11:21:37"
"629","865357060805023","1439","541","37","94675","2025-08-06 00:00:00"
"630","865357060806070","572","414","72","72450","2025-08-06 00:00:00"
"631","865357060805999","1439","30","2","5250","2025-08-06 00:00:00"
"632","865357060804893","1439","112","7","19600","2025-08-06 00:00:00"
"633","865357062793631","1439","160","11","28000","2025-08-06 00:00:00"
"634","865357062790512","1439","493","34","86275","2025-08-06 00:00:00"
"635","865357060804547","1439","0","0","0","2025-08-06 00:00:00"
"636","865357060805619","450","254","56","44450","2025-08-06 00:00:00"
"637","865357060804794","1439","538","37","94150","2025-08-06 00:00:00"
"638","865357060803747","1439","34","2","5950","2025-08-06 00:00:00"
"639","865357060805288","1439","637","44","111475","2025-08-06 00:00:01"
"640","865357060805429","1016","1016","100","177800","2025-08-06 00:00:01"
"641","865357060806112","535","306","57","53550","2025-08-06 00:00:01"
"642","865357060804786","1439","28","1","4900","2025-08-06 00:00:01"
"643","865357062791593","748","144","19","25200","2025-08-06 00:00:01"
"644","865357060804919","1439","887","61","155225","2025-08-06 00:00:01"
"645","865357060805544","728","728","100","127400","2025-08-06 00:00:01"
"646","865357060805015","1439","523","36","91525","2025-08-06 00:00:01"
"647","865357060805254","1439","233","16","40775","2025-08-06 00:00:02"
"648","865357060805205","355","0","0","0","2025-08-06 00:00:02"
